submitter_id,AT2_TRU_score,AT1_score,Club_secretory_score,Ciliated_score,Basal_score,Mucinous_gastric_score,Proliferative_score,EMT_mesenchymal_score,AT2_TRU_p,AT1_p,Club_secretory_p,Ciliated_p,Basal_p,Mucinous_gastric_p,Proliferative_p,EMT_mesenchymal_p,dominant_lineage,lineage_entropy,NKX2_1_expr,driver_gene,RPA_pos
TCGA-05-4427,0.3269989277959294,-0.09850521849746777,-0.9398338326404547,-0.7401140811017569,-0.3441641668140533,-0.06271770805475937,0.824339945292456,0.06824579900507904,0.16995581445720534,0.11105597372618299,0.04788037572458392,0.058464835995318855,0.08686675506885798,0.11510236380193832,0.2794656831991391,0.13120819802677358,Proliferative,1.9406364342428704,0.5916002772168845,KRAS,1.0
TCGA-05-4430,0.7502594850545877,0.530718488619871,0.9635165508430398,1.3325682307315179,0.7352918325394366,0.33899664488452985,-0.18183270197688114,0.9567178134736268,0.12342998866480144,0.0991003631179439,0.15276964027773468,0.22096025585785126,0.12159628880926049,0.08181096341865074,0.04859797750365236,0.15173452235010507,Ciliated,2.0020282343265237,0.2943652635949879,KRAS,1.0
TCGA-05-4432,0.2567517148373688,0.1135130393174585,-0.014530133619456542,-0.2273085349817133,-0.266988176735967,0.38222975218372135,0.590245513208087,0.10198712554492788,0.13843379540380815,0.11995942064472957,0.10554214495177164,0.0853134354242935,0.08199451118415396,0.15694104686636876,0.19323092923804308,0.11858471628683138,Proliferative,2.041636958945351,0.631698362566305,,0.0
TCGA-05-4433,0.553272156782899,0.7820876879489467,0.2758087508551865,-0.06284929802437442,-0.14404419898222265,2.205173729289474,0.02577998768064623,-1.2306610909950122,0.09972358726281179,0.12536353074894865,0.075560890313675,0.05385422054886054,0.04965434382549711,0.5202470546622148,0.05884518794710869,0.016751184690883606,Mucinous_gastric,1.5669652769736275,-0.9284444888351355,KRAS,1.0
TCGA-05-4434,-0.15911343082158905,0.19573340482575688,0.7254012545661688,0.7765006081260711,1.4501709136472676,0.23328450233884454,0.6367350892854583,0.6495211076717863,0.054533151579611305,0.07776221448842725,0.13206886459048156,0.1389928984517598,0.2726238883874145,0.08073778939638603,0.12086295769508612,0.12241823541083344,Basal,1.9689013268077749,-0.5409660518361414,ERBB2,1.0
TCGA-05-5420,-0.31608730791357814,-0.05622530665773912,-0.6611881297154315,-1.2819290761568833,-0.7588338533985313,0.6260886860696826,0.08971204179761441,-0.3083102251748869,0.1098695905766514,0.14247351510567804,0.07780403553505072,0.041823247868469214,0.07056593893852772,0.2818768056964007,0.16485947955388322,0.11072738672533897,Mucinous_gastric,1.9365868406884008,-1.3066940014283104,KRAS,1.0
TCGA-05-5423,0.7580971799299171,0.6791575649639854,0.49975990373982465,0.4098456248543242,-0.32850842403198977,-0.2037454200544291,-0.740786921813956,-0.39349638958484967,0.2145273052091777,0.19824376549200368,0.16568688149628497,0.15143938898661563,0.07237286405882433,0.08198976540124549,0.04792095705475848,0.06781907230108984,AT2_TRU,1.9579396156098148,0.5875086358546985,EGFR,1.0
TCGA-05-5425,0.25664318295179633,0.4208909826320364,0.0008849215723303704,-0.3028728218814928,-0.20430347589181164,0.6436197420979644,0.8445593142928323,-0.4184029264194279,0.1259938500777574,0.14848454764023925,0.0975607084956253,0.07200367014984468,0.0794625974010174,0.18552871279008576,0.22681829359588432,0.06414761984954599,Proliferative,1.9871583083247815,-0.2393666207612468,,
TCGA-05-5428,-0.3577222061775971,-0.22126312676186521,0.0909116844294298,-0.03713701218133604,-0.423895263797475,-0.5600823322603504,0.32602561141292286,-0.5341697438718772,0.10349165613643245,0.11862296143527049,0.1620856473745196,0.14260466002060962,0.09686496883442826,0.08453205963174565,0.20504691569571898,0.08675113087127494,Proliferative,2.032265460993008,-0.03705768674206053,BRAF,1.0
TCGA-05-5429,-2.198444636164382,-0.34382571245811516,0.009257935917408098,0.7635511902870161,0.46569461898301157,1.5768462388970683,0.25591059854096254,-0.09663306181617447,0.008802331118648168,0.056240408441931615,0.08005542108068443,0.17020650117916586,0.12636263658757352,0.38387134650674243,0.10244968714596313,0.07201166793929083,Mucinous_gastric,1.7588681265166084,-3.182075088445265,,0.0
TCGA-05-5715,0.1746482897301608,-0.28368240642407483,-0.30678026733093217,-0.48852361326858557,-0.23722567511576895,0.8578244491112962,-0.21759875604573914,0.13293453048549467,0.1419910136238315,0.08978636039773662,0.0877362552016283,0.07315583327169882,0.09405594891332233,0.28116450656220526,0.09592021244043163,0.13618986958914558,Mucinous_gastric,1.9738567049391715,0.3554671079369624,ERBB2,1.0
TCGA-35-3615,0.4519761879649667,-0.4468003630941607,0.42693606118169514,-0.18431950458074095,-0.2188894642680756,-0.26618546234234425,-1.5918391491547008,-0.8498563015183278,0.23190731287624058,0.09440190257229934,0.22617242516607738,0.1227367828878703,0.11856627964859168,0.11308911407727712,0.030039778136177545,0.063086404635466,AT2_TRU,1.9343059892882903,0.18043578299901494,KRAS,1.0
TCGA-35-4122,-0.09486053193158772,0.4091183969929244,-0.3282759273288204,-0.6398047607671299,-0.022328843746013797,0.2773748415757223,0.6744846839101954,-0.2152536662354795,0.10418708197891985,0.17246030209902743,0.08249789294103395,0.060415392758480006,0.11202475083610948,0.15117279522712782,0.22487245260212146,0.09236933155718004,Proliferative,2.0005489518255217,-0.6475305779801802,,0.0
TCGA-35-4123,-0.7658892598513791,0.22869969191952919,-1.5445743742571618,-0.8228267586336732,-0.21610688354225388,-0.5730241219573707,0.803787493241173,0.3520260343461656,0.06282813402360764,0.16986294719514336,0.028838688973169442,0.059350792168925616,0.10887335690331591,0.07619288648009342,0.3018951344802502,0.19215805977549447,Proliferative,1.8609982318802123,0.1616142327329602,NRAS,1.0
TCGA-35-5375,-1.5974744289442766,-0.7688414338602109,-0.444628879728425,-0.6145504867634523,0.8199595908462419,-0.7544060088707839,0.9272835153856562,-0.34465033974549164,0.02586770101267791,0.05924184422971348,0.08192798867491499,0.06912518025496986,0.29015902800653465,0.06010322768850095,0.3230325427369149,0.09054248739577327,Proliferative,1.7621510685398654,-1.4064391253020394,,0.0
TCGA-38-4625,0.07625999011602413,-0.24784450931742186,-0.9037173180536213,-1.2648042408760587,-0.6919298113947616,-0.6584057744670773,0.5923643505731666,-0.10964274032161452,0.17213418356874569,0.12448308089681479,0.06460533558175635,0.0450246482497851,0.07984478065720049,0.08256687285917645,0.2884087284827163,0.14293236970380485,Proliferative,1.9232367204644765,-0.8594934543605421,MAP2K1,1.0
TCGA-38-4626,1.3639198264392254,1.033071154407721,0.36959153397753397,-0.07070885584397112,0.022602239600041756,-0.10898967961143363,-0.904552235181681,0.6214807454803377,0.29440601936852845,0.21147592470791365,0.10892194670132273,0.07012863163947611,0.0769874364867226,0.06749478440503938,0.030462236570519597,0.1401230201204776,AT2_TRU,1.8774885456009278,0.19171052808592687,KRAS,1.0
TCGA-38-4627,-0.3815741395697549,-0.07975307936342728,0.42597629208782156,0.36373544787226914,0.7793261139923628,-0.04114831659620221,-0.929244877336933,1.8350608851621155,0.047494951814851624,0.06422833625562664,0.10650307515934415,0.1000763120292835,0.15164218222518713,0.06675633844730651,0.02746610475374929,0.4358326993146512,EMT_mesenchymal,1.7173452738576902,-0.6724441276077114,EGFR,1.0
